@RELATION widgets

@ATTRIBUTE id NUMERIC
@ATTRIBUTE name STRING
@ATTRIBUTE price NUMERIC
@ATTRIBUTE in_stock {True, False}

@DATA
126,'Widget 126',130.33,True
127,'Widget 127',132.67,False
128,'Widget 128',135.0,True
129,'Widget 129',137.33,False
130,'Widget 130',139.67,True
131,'Widget 131',142.0,False
132,'Widget 132',144.33,True
133,'Widget 133',146.67,False
134,'Widget 134',149.0,True
135,'Widget 135',151.33,False
136,'Widget 136',153.67,True
137,'Widget 137',156.0,False
138,'Widget 138',158.33,True
139,'Widget 139',160.67,False
140,'Widget 140',163.0,True
141,'Widget 141',165.33,False
142,'Widget 142',167.67,True
143,'Widget 143',3.33,False
144,'Widget 144',5.67,True
145,'Widget 145',8.0,False
146,'Widget 146',10.33,True
147,'Widget 147',12.67,False
148,'Widget 148',15.0,True
149,'Widget 149',17.33,False
150,'Widget 150',19.67,True
151,'Widget 151',22.0,False
152,'Widget 152',24.33,True
153,'Widget 153',26.67,False
154,'Widget 154',29.0,True
155,'Widget 155',31.33,False
156,'Widget 156',33.67,True
157,'Widget 157',36.0,False
158,'Widget 158',38.33,True
159,'Widget 159',40.67,False
160,'Widget 160',43.0,True
161,'Widget 161',45.33,False
162,'Widget 162',47.67,True
163,'Widget 163',50.0,False
164,'Widget 164',52.33,True
165,'Widget 165',54.67,False
166,'Widget 166',57.0,True
167,'Widget 167',59.33,False
168,'Widget 168',61.67,True
169,'Widget 169',64.0,False
170,'Widget 170',66.33,True
171,'Widget 171',68.67,False
172,'Widget 172',71.0,True
173,'Widget 173',73.33,False
174,'Widget 174',75.67,True
175,'Widget 175',78.0,False
176,'Widget 176',80.33,True
177,'Widget 177',82.67,False
178,'Widget 178',85.0,True
179,'Widget 179',87.33,False
180,'Widget 180',89.67,True
181,'Widget 181',92.0,False
182,'Widget 182',94.33,True
183,'Widget 183',96.67,False
184,'Widget 184',99.0,True
185,'Widget 185',101.33,False
186,'Widget 186',103.67,True
187,'Widget 187',106.0,False
188,'Widget 188',108.33,True
189,'Widget 189',110.67,False
190,'Widget 190',113.0,True
191,'Widget 191',115.33,False
192,'Widget 192',117.67,True
193,'Widget 193',120.0,False
194,'Widget 194',122.33,True
195,'Widget 195',124.67,False
196,'Widget 196',127.0,True
197,'Widget 197',129.33,False
198,'Widget 198',131.67,True
199,'Widget 199',134.0,False
200,'Widget 200',136.33,True
201,'Widget 201',138.67,False
202,'Widget 202',141.0,True
203,'Widget 203',143.33,False
204,'Widget 204',145.67,True
205,'Widget 205',148.0,False
206,'Widget 206',150.33,True
207,'Widget 207',152.67,False
208,'Widget 208',155.0,True
209,'Widget 209',157.33,False
210,'Widget 210',159.67,True
211,'Widget 211',162.0,False
212,'Widget 212',164.33,True
213,'Widget 213',166.67,False
214,'Widget 214',169.0,True
215,'Widget 215',4.67,False
216,'Widget 216',7.0,True
217,'Widget 217',9.33,False
218,'Widget 218',11.67,True
219,'Widget 219',14.0,False
220,'Widget 220',16.33,True
221,'Widget 221',18.67,False
222,'Widget 222',21.0,True
223,'Widget 223',23.33,False
224,'Widget 224',25.67,True
225,'Widget 225',28.0,False
226,'Widget 226',30.33,True
227,'Widget 227',32.67,False
228,'Widget 228',35.0,True
229,'Widget 229',37.33,False
230,'Widget 230',39.67,True
231,'Widget 231',42.0,False
232,'Widget 232',44.33,True
233,'Widget 233',46.67,False
234,'Widget 234',49.0,True
235,'Widget 235',51.33,False
236,'Widget 236',53.67,True
237,'Widget 237',56.0,False
238,'Widget 238',58.33,True
239,'Widget 239',60.67,False
240,'Widget 240',63.0,True
241,'Widget 241',65.33,False
242,'Widget 242',67.67,True
243,'Widget 243',70.0,False
244,'Widget 244',72.33,True
245,'Widget 245',74.67,False
246,'Widget 246',77.0,True
247,'Widget 247',79.33,False
248,'Widget 248',81.67,True
249,'Widget 249',84.0,False
250,'Widget 250',86.33,True
251,'Widget 251',88.67,False
252,'Widget 252',91.0,True
253,'Widget 253',93.33,False
254,'Widget 254',95.67,True
255,'Widget 255',98.0,False
256,'Widget 256',100.33,True
257,'Widget 257',102.67,False
258,'Widget 258',105.0,True
259,'Widget 259',107.33,False
260,'Widget 260',109.67,True
261,'Widget 261',112.0,False
262,'Widget 262',114.33,True
263,'Widget 263',116.67,False
264,'Widget 264',119.0,True
265,'Widget 265',121.33,False
266,'Widget 266',123.67,True
267,'Widget 267',126.0,False
268,'Widget 268',128.33,True
269,'Widget 269',130.67,False
270,'Widget 270',133.0,True
271,'Widget 271',135.33,False
272,'Widget 272',137.67,True
273,'Widget 273',140.0,False
274,'Widget 274',142.33,True
275,'Widget 275',144.67,False
276,'Widget 276',147.0,True
277,'Widget 277',149.33,False
278,'Widget 278',151.67,True
279,'Widget 279',154.0,False
280,'Widget 280',156.33,True
281,'Widget 281',158.67,False
282,'Widget 282',161.0,True
283,'Widget 283',163.33,False
284,'Widget 284',165.67,True
285,'Widget 285',168.0,False
286,'Widget 286',3.67,True
287,'Widget 287',6.0,False
288,'Widget 288',8.33,True
289,'Widget 289',10.67,False
290,'Widget 290',13.0,True
291,'Widget 291',15.33,False
292,'Widget 292',17.67,True
293,'Widget 293',20.0,False
294,'Widget 294',22.33,True
295,'Widget 295',24.67,False
296,'Widget 296',27.0,True
297,'Widget 297',29.33,False
298,'Widget 298',31.67,True
299,'Widget 299',34.0,False
300,'Widget 300',36.33,True
