ID,Name,Category,Price,InStock
214,Widget 214,Office,169.0,True
215,Widget 215,Hardware,4.67,False
216,Widget 216,Electronics,7.0,True
217,Widget 217,Misc,9.33,False
218,Widget 218,Tools,11.67,True
219,Widget 219,Office,14.0,False
220,Widget 220,Hardware,16.33,True
221,Widget 221,Electronics,18.67,False
222,Widget 222,Misc,21.0,True
223,Widget 223,Tools,23.33,False
224,Widget 224,Office,25.67,True
225,Widget 225,Hardware,28.0,False
226,Widget 226,Electronics,30.33,True
227,Widget 227,Misc,32.67,False
228,Widget 228,Tools,35.0,True
229,Widget 229,Office,37.33,False
230,Widget 230,Hardware,39.67,True
231,Widget 231,Electronics,42.0,False
232,Widget 232,Misc,44.33,True
233,Widget 233,Tools,46.67,False
234,Widget 234,Office,49.0,True
235,Widget 235,Hardware,51.33,False
236,Widget 236,Electronics,53.67,True
237,Widget 237,Misc,56.0,False
238,Widget 238,Tools,58.33,True
239,Widget 239,Office,60.67,False
240,Widget 240,Hardware,63.0,True
241,Widget 241,Electronics,65.33,False
242,Widget 242,Misc,67.67,True
243,Widget 243,Tools,70.0,False
244,Widget 244,Office,72.33,True
245,Widget 245,Hardware,74.67,False
246,Widget 246,Electronics,77.0,True
247,Widget 247,Misc,79.33,False
248,Widget 248,Tools,81.67,True
249,Widget 249,Office,84.0,False
250,Widget 250,Hardware,86.33,True
251,Widget 251,Electronics,88.67,False
252,Widget 252,Misc,91.0,True
253,Widget 253,Tools,93.33,False
254,Widget 254,Office,95.67,True
255,Widget 255,Hardware,98.0,False
256,Widget 256,Electronics,100.33,True
257,Widget 257,Misc,102.67,False
258,Widget 258,Tools,105.0,True
259,Widget 259,Office,107.33,False
260,Widget 260,Hardware,109.67,True
261,Widget 261,Electronics,112.0,False
262,Widget 262,Misc,114.33,True
263,Widget 263,Tools,116.67,False
264,Widget 264,Office,119.0,True
265,Widget 265,Hardware,121.33,False
266,Widget 266,Electronics,123.67,True
267,Widget 267,Misc,126.0,False
268,Widget 268,Tools,128.33,True
269,Widget 269,Office,130.67,False
270,Widget 270,Hardware,133.0,True
271,Widget 271,Electronics,135.33,False
272,Widget 272,Misc,137.67,True
273,Widget 273,Tools,140.0,False
274,Widget 274,Office,142.33,True
275,Widget 275,Hardware,144.67,False
276,Widget 276,Electronics,147.0,True
277,Widget 277,Misc,149.33,False
278,Widget 278,Tools,151.67,True
279,Widget 279,Office,154.0,False
280,Widget 280,Hardware,156.33,True
281,Widget 281,Electronics,158.67,False
282,Widget 282,Misc,161.0,True
283,Widget 283,Tools,163.33,False
284,Widget 284,Office,165.67,True
285,Widget 285,Hardware,168.0,False
286,Widget 286,Electronics,3.67,True
287,Widget 287,Misc,6.0,False
288,Widget 288,Tools,8.33,True
289,Widget 289,Office,10.67,False
290,Widget 290,Hardware,13.0,True
291,Widget 291,Electronics,15.33,False
292,Widget 292,Misc,17.67,True
293,Widget 293,Tools,20.0,False
294,Widget 294,Office,22.33,True
295,Widget 295,Hardware,24.67,False
296,Widget 296,Electronics,27.0,True
297,Widget 297,Misc,29.33,False
298,Widget 298,Tools,31.67,True
299,Widget 299,Office,34.0,False
300,Widget 300,Hardware,36.33,True
