ID	Name	Category	Price	InStock
214	Widget 214	Office	169.0	True
215	Widget 215	Hardware	4.67	False
216	Widget 216	Electronics	7.0	True
217	Widget 217	Misc	9.33	False
218	Widget 218	Tools	11.67	True
219	Widget 219	Office	14.0	False
220	Widget 220	Hardware	16.33	True
221	Widget 221	Electronics	18.67	False
222	Widget 222	Misc	21.0	True
223	Widget 223	Tools	23.33	False
224	Widget 224	Office	25.67	True
225	Widget 225	Hardware	28.0	False
226	Widget 226	Electronics	30.33	True
227	Widget 227	Misc	32.67	False
228	Widget 228	Tools	35.0	True
229	Widget 229	Office	37.33	False
230	Widget 230	Hardware	39.67	True
231	Widget 231	Electronics	42.0	False
232	Widget 232	Misc	44.33	True
233	Widget 233	Tools	46.67	False
234	Widget 234	Office	49.0	True
235	Widget 235	Hardware	51.33	False
236	Widget 236	Electronics	53.67	True
237	Widget 237	Misc	56.0	False
238	Widget 238	Tools	58.33	True
239	Widget 239	Office	60.67	False
240	Widget 240	Hardware	63.0	True
241	Widget 241	Electronics	65.33	False
242	Widget 242	Misc	67.67	True
243	Widget 243	Tools	70.0	False
244	Widget 244	Office	72.33	True
245	Widget 245	Hardware	74.67	False
246	Widget 246	Electronics	77.0	True
247	Widget 247	Misc	79.33	False
248	Widget 248	Tools	81.67	True
249	Widget 249	Office	84.0	False
250	Widget 250	Hardware	86.33	True
251	Widget 251	Electronics	88.67	False
252	Widget 252	Misc	91.0	True
253	Widget 253	Tools	93.33	False
254	Widget 254	Office	95.67	True
255	Widget 255	Hardware	98.0	False
256	Widget 256	Electronics	100.33	True
257	Widget 257	Misc	102.67	False
258	Widget 258	Tools	105.0	True
259	Widget 259	Office	107.33	False
260	Widget 260	Hardware	109.67	True
261	Widget 261	Electronics	112.0	False
262	Widget 262	Misc	114.33	True
263	Widget 263	Tools	116.67	False
264	Widget 264	Office	119.0	True
265	Widget 265	Hardware	121.33	False
266	Widget 266	Electronics	123.67	True
267	Widget 267	Misc	126.0	False
268	Widget 268	Tools	128.33	True
269	Widget 269	Office	130.67	False
270	Widget 270	Hardware	133.0	True
271	Widget 271	Electronics	135.33	False
272	Widget 272	Misc	137.67	True
273	Widget 273	Tools	140.0	False
274	Widget 274	Office	142.33	True
275	Widget 275	Hardware	144.67	False
276	Widget 276	Electronics	147.0	True
277	Widget 277	Misc	149.33	False
278	Widget 278	Tools	151.67	True
279	Widget 279	Office	154.0	False
280	Widget 280	Hardware	156.33	True
281	Widget 281	Electronics	158.67	False
282	Widget 282	Misc	161.0	True
283	Widget 283	Tools	163.33	False
284	Widget 284	Office	165.67	True
285	Widget 285	Hardware	168.0	False
286	Widget 286	Electronics	3.67	True
287	Widget 287	Misc	6.0	False
288	Widget 288	Tools	8.33	True
289	Widget 289	Office	10.67	False
290	Widget 290	Hardware	13.0	True
291	Widget 291	Electronics	15.33	False
292	Widget 292	Misc	17.67	True
293	Widget 293	Tools	20.0	False
294	Widget 294	Office	22.33	True
295	Widget 295	Hardware	24.67	False
296	Widget 296	Electronics	27.0	True
297	Widget 297	Misc	29.33	False
298	Widget 298	Tools	31.67	True
299	Widget 299	Office	34.0	False
300	Widget 300	Hardware	36.33	True
301	Widget 301	Electronics	38.67	False
302	Widget 302	Misc	41.0	True
303	Widget 303	Tools	43.33	False
304	Widget 304	Office	45.67	True
305	Widget 305	Hardware	48.0	False
306	Widget 306	Electronics	50.33	True
307	Widget 307	Misc	52.67	False
308	Widget 308	Tools	55.0	True
309	Widget 309	Office	57.33	False
310	Widget 310	Hardware	59.67	True
311	Widget 311	Electronics	62.0	False
312	Widget 312	Misc	64.33	True
313	Widget 313	Tools	66.67	False
314	Widget 314	Office	69.0	True
315	Widget 315	Hardware	71.33	False
316	Widget 316	Electronics	73.67	True
317	Widget 317	Misc	76.0	False
318	Widget 318	Tools	78.33	True
319	Widget 319	Office	80.67	False
320	Widget 320	Hardware	83.0	True
321	Widget 321	Electronics	85.33	False
322	Widget 322	Misc	87.67	True
323	Widget 323	Tools	90.0	False
324	Widget 324	Office	92.33	True
325	Widget 325	Hardware	94.67	False
326	Widget 326	Electronics	97.0	True
327	Widget 327	Misc	99.33	False
328	Widget 328	Tools	101.67	True
329	Widget 329	Office	104.0	False
330	Widget 330	Hardware	106.33	True
331	Widget 331	Electronics	108.67	False
332	Widget 332	Misc	111.0	True
333	Widget 333	Tools	113.33	False
334	Widget 334	Office	115.67	True
335	Widget 335	Hardware	118.0	False
336	Widget 336	Electronics	120.33	True
337	Widget 337	Misc	122.67	False
338	Widget 338	Tools	125.0	True
339	Widget 339	Office	127.33	False
340	Widget 340	Hardware	129.67	True
341	Widget 341	Electronics	132.0	False
342	Widget 342	Misc	134.33	True
343	Widget 343	Tools	136.67	False
344	Widget 344	Office	139.0	True
345	Widget 345	Hardware	141.33	False
346	Widget 346	Electronics	143.67	True
347	Widget 347	Misc	146.0	False
348	Widget 348	Tools	148.33	True
349	Widget 349	Office	150.67	False
350	Widget 350	Hardware	153.0	True
351	Widget 351	Electronics	155.33	False
352	Widget 352	Misc	157.67	True
353	Widget 353	Tools	160.0	False
354	Widget 354	Office	162.33	True
355	Widget 355	Hardware	164.67	False
356	Widget 356	Electronics	167.0	True
357	Widget 357	Misc	169.33	False
358	Widget 358	Tools	5.0	True
359	Widget 359	Office	7.33	False
360	Widget 360	Hardware	9.67	True
361	Widget 361	Electronics	12.0	False
362	Widget 362	Misc	14.33	True
363	Widget 363	Tools	16.67	False
364	Widget 364	Office	19.0	True
365	Widget 365	Hardware	21.33	False
366	Widget 366	Electronics	23.67	True
367	Widget 367	Misc	26.0	False
368	Widget 368	Tools	28.33	True
369	Widget 369	Office	30.67	False
370	Widget 370	Hardware	33.0	True
371	Widget 371	Electronics	35.33	False
372	Widget 372	Misc	37.67	True
373	Widget 373	Tools	40.0	False
374	Widget 374	Office	42.33	True
375	Widget 375	Hardware	44.67	False
376	Widget 376	Electronics	47.0	True
377	Widget 377	Misc	49.33	False
378	Widget 378	Tools	51.67	True
379	Widget 379	Office	54.0	False
380	Widget 380	Hardware	56.33	True
381	Widget 381	Electronics	58.67	False
382	Widget 382	Misc	61.0	True
383	Widget 383	Tools	63.33	False
384	Widget 384	Office	65.67	True
385	Widget 385	Hardware	68.0	False
386	Widget 386	Electronics	70.33	True
387	Widget 387	Misc	72.67	False
388	Widget 388	Tools	75.0	True
389	Widget 389	Office	77.33	False
390	Widget 390	Hardware	79.67	True
391	Widget 391	Electronics	82.0	False
392	Widget 392	Misc	84.33	True
393	Widget 393	Tools	86.67	False
394	Widget 394	Office	89.0	True
395	Widget 395	Hardware	91.33	False
396	Widget 396	Electronics	93.67	True
397	Widget 397	Misc	96.0	False
398	Widget 398	Tools	98.33	True
399	Widget 399	Office	100.67	False
400	Widget 400	Hardware	103.0	True
401	Widget 401	Electronics	105.33	False
402	Widget 402	Misc	107.67	True
403	Widget 403	Tools	110.0	False
404	Widget 404	Office	112.33	True
405	Widget 405	Hardware	114.67	False
406	Widget 406	Electronics	117.0	True
407	Widget 407	Misc	119.33	False
408	Widget 408	Tools	121.67	True
409	Widget 409	Office	124.0	False
410	Widget 410	Hardware	126.33	True
411	Widget 411	Electronics	128.67	False
412	Widget 412	Misc	131.0	True
413	Widget 413	Tools	133.33	False
414	Widget 414	Office	135.67	True
415	Widget 415	Hardware	138.0	False
416	Widget 416	Electronics	140.33	True
417	Widget 417	Misc	142.67	False
418	Widget 418	Tools	145.0	True
419	Widget 419	Office	147.33	False
420	Widget 420	Hardware	149.67	True
421	Widget 421	Electronics	152.0	False
422	Widget 422	Misc	154.33	True
423	Widget 423	Tools	156.67	False
424	Widget 424	Office	159.0	True
425	Widget 425	Hardware	161.33	False
426	Widget 426	Electronics	163.67	True
427	Widget 427	Misc	166.0	False
428	Widget 428	Tools	168.33	True
429	Widget 429	Office	4.0	False
430	Widget 430	Hardware	6.33	True
431	Widget 431	Electronics	8.67	False
432	Widget 432	Misc	11.0	True
433	Widget 433	Tools	13.33	False
434	Widget 434	Office	15.67	True
435	Widget 435	Hardware	18.0	False
436	Widget 436	Electronics	20.33	True
437	Widget 437	Misc	22.67	False
438	Widget 438	Tools	25.0	True
439	Widget 439	Office	27.33	False
440	Widget 440	Hardware	29.67	True
441	Widget 441	Electronics	32.0	False
442	Widget 442	Misc	34.33	True
443	Widget 443	Tools	36.67	False
444	Widget 444	Office	39.0	True
445	Widget 445	Hardware	41.33	False
446	Widget 446	Electronics	43.67	True
447	Widget 447	Misc	46.0	False
448	Widget 448	Tools	48.33	True
449	Widget 449	Office	50.67	False
450	Widget 450	Hardware	53.0	True
451	Widget 451	Electronics	55.33	False
452	Widget 452	Misc	57.67	True
453	Widget 453	Tools	60.0	False
454	Widget 454	Office	62.33	True
455	Widget 455	Hardware	64.67	False
456	Widget 456	Electronics	67.0	True
457	Widget 457	Misc	69.33	False
458	Widget 458	Tools	71.67	True
459	Widget 459	Office	74.0	False
460	Widget 460	Hardware	76.33	True
461	Widget 461	Electronics	78.67	False
462	Widget 462	Misc	81.0	True
463	Widget 463	Tools	83.33	False
464	Widget 464	Office	85.67	True
465	Widget 465	Hardware	88.0	False
466	Widget 466	Electronics	90.33	True
467	Widget 467	Misc	92.67	False
468	Widget 468	Tools	95.0	True
469	Widget 469	Office	97.33	False
470	Widget 470	Hardware	99.67	True
471	Widget 471	Electronics	102.0	False
472	Widget 472	Misc	104.33	True
473	Widget 473	Tools	106.67	False
474	Widget 474	Office	109.0	True
475	Widget 475	Hardware	111.33	False
476	Widget 476	Electronics	113.67	True
477	Widget 477	Misc	116.0	False
478	Widget 478	Tools	118.33	True
479	Widget 479	Office	120.67	False
480	Widget 480	Hardware	123.0	True
481	Widget 481	Electronics	125.33	False
482	Widget 482	Misc	127.67	True
483	Widget 483	Tools	130.0	False
484	Widget 484	Office	132.33	True
485	Widget 485	Hardware	134.67	False
486	Widget 486	Electronics	137.0	True
487	Widget 487	Misc	139.33	False
488	Widget 488	Tools	141.67	True
489	Widget 489	Office	144.0	False
490	Widget 490	Hardware	146.33	True
491	Widget 491	Electronics	148.67	False
492	Widget 492	Misc	151.0	True
493	Widget 493	Tools	153.33	False
494	Widget 494	Office	155.67	True
495	Widget 495	Hardware	158.0	False
496	Widget 496	Electronics	160.33	True
497	Widget 497	Misc	162.67	False
498	Widget 498	Tools	165.0	True
499	Widget 499	Office	167.33	False
500	Widget 500	Hardware	3.0	True
501	Widget 501	Electronics	5.33	False
502	Widget 502	Misc	7.67	True
503	Widget 503	Tools	10.0	False
504	Widget 504	Office	12.33	True
505	Widget 505	Hardware	14.67	False
506	Widget 506	Electronics	17.0	True
507	Widget 507	Misc	19.33	False
508	Widget 508	Tools	21.67	True
509	Widget 509	Office	24.0	False
510	Widget 510	Hardware	26.33	True
511	Widget 511	Electronics	28.67	False
512	Widget 512	Misc	31.0	True
513	Widget 513	Tools	33.33	False
514	Widget 514	Office	35.67	True
515	Widget 515	Hardware	38.0	False
516	Widget 516	Electronics	40.33	True
517	Widget 517	Misc	42.67	False
518	Widget 518	Tools	45.0	True
519	Widget 519	Office	47.33	False
520	Widget 520	Hardware	49.67	True
521	Widget 521	Electronics	52.0	False
522	Widget 522	Misc	54.33	True
523	Widget 523	Tools	56.67	False
524	Widget 524	Office	59.0	True
525	Widget 525	Hardware	61.33	False
526	Widget 526	Electronics	63.67	True
527	Widget 527	Misc	66.0	False
528	Widget 528	Tools	68.33	True
529	Widget 529	Office	70.67	False
530	Widget 530	Hardware	73.0	True
531	Widget 531	Electronics	75.33	False
532	Widget 532	Misc	77.67	True
533	Widget 533	Tools	80.0	False
534	Widget 534	Office	82.33	True
535	Widget 535	Hardware	84.67	False
536	Widget 536	Electronics	87.0	True
537	Widget 537	Misc	89.33	False
538	Widget 538	Tools	91.67	True
539	Widget 539	Office	94.0	False
540	Widget 540	Hardware	96.33	True
541	Widget 541	Electronics	98.67	False
542	Widget 542	Misc	101.0	True
543	Widget 543	Tools	103.33	False
544	Widget 544	Office	105.67	True
545	Widget 545	Hardware	108.0	False
546	Widget 546	Electronics	110.33	True
547	Widget 547	Misc	112.67	False
548	Widget 548	Tools	115.0	True
549	Widget 549	Office	117.33	False
550	Widget 550	Hardware	119.67	True
551	Widget 551	Electronics	122.0	False
552	Widget 552	Misc	124.33	True
553	Widget 553	Tools	126.67	False
554	Widget 554	Office	129.0	True
555	Widget 555	Hardware	131.33	False
556	Widget 556	Electronics	133.67	True
557	Widget 557	Misc	136.0	False
558	Widget 558	Tools	138.33	True
559	Widget 559	Office	140.67	False
560	Widget 560	Hardware	143.0	True
561	Widget 561	Electronics	145.33	False
562	Widget 562	Misc	147.67	True
563	Widget 563	Tools	150.0	False
564	Widget 564	Office	152.33	True
565	Widget 565	Hardware	154.67	False
566	Widget 566	Electronics	157.0	True
567	Widget 567	Misc	159.33	False
568	Widget 568	Tools	161.67	True
569	Widget 569	Office	164.0	False
570	Widget 570	Hardware	166.33	True
571	Widget 571	Electronics	168.67	False
572	Widget 572	Misc	4.33	True
573	Widget 573	Tools	6.67	False
574	Widget 574	Office	9.0	True
575	Widget 575	Hardware	11.33	False
576	Widget 576	Electronics	13.67	True
577	Widget 577	Misc	16.0	False
578	Widget 578	Tools	18.33	True
579	Widget 579	Office	20.67	False
580	Widget 580	Hardware	23.0	True
581	Widget 581	Electronics	25.33	False
582	Widget 582	Misc	27.67	True
583	Widget 583	Tools	30.0	False
584	Widget 584	Office	32.33	True
585	Widget 585	Hardware	34.67	False
586	Widget 586	Electronics	37.0	True
587	Widget 587	Misc	39.33	False
588	Widget 588	Tools	41.67	True
589	Widget 589	Office	44.0	False
590	Widget 590	Hardware	46.33	True
591	Widget 591	Electronics	48.67	False
592	Widget 592	Misc	51.0	True
593	Widget 593	Tools	53.33	False
594	Widget 594	Office	55.67	True
595	Widget 595	Hardware	58.0	False
596	Widget 596	Electronics	60.33	True
597	Widget 597	Misc	62.67	False
598	Widget 598	Tools	65.0	True
599	Widget 599	Office	67.33	False
600	Widget 600	Hardware	69.67	True
601	Widget 601	Electronics	72.0	False
602	Widget 602	Misc	74.33	True
603	Widget 603	Tools	76.67	False
604	Widget 604	Office	79.0	True
605	Widget 605	Hardware	81.33	False
606	Widget 606	Electronics	83.67	True
607	Widget 607	Misc	86.0	False
608	Widget 608	Tools	88.33	True
609	Widget 609	Office	90.67	False
610	Widget 610	Hardware	93.0	True
611	Widget 611	Electronics	95.33	False
612	Widget 612	Misc	97.67	True
613	Widget 613	Tools	100.0	False
614	Widget 614	Office	102.33	True
615	Widget 615	Hardware	104.67	False
616	Widget 616	Electronics	107.0	True
617	Widget 617	Misc	109.33	False
618	Widget 618	Tools	111.67	True
619	Widget 619	Office	114.0	False
620	Widget 620	Hardware	116.33	True
621	Widget 621	Electronics	118.67	False
622	Widget 622	Misc	121.0	True
623	Widget 623	Tools	123.33	False
624	Widget 624	Office	125.67	True
625	Widget 625	Hardware	128.0	False
626	Widget 626	Electronics	130.33	True
627	Widget 627	Misc	132.67	False
628	Widget 628	Tools	135.0	True
629	Widget 629	Office	137.33	False
630	Widget 630	Hardware	139.67	True
631	Widget 631	Electronics	142.0	False
632	Widget 632	Misc	144.33	True
633	Widget 633	Tools	146.67	False
634	Widget 634	Office	149.0	True
635	Widget 635	Hardware	151.33	False
636	Widget 636	Electronics	153.67	True
637	Widget 637	Misc	156.0	False
638	Widget 638	Tools	158.33	True
639	Widget 639	Office	160.67	False
640	Widget 640	Hardware	163.0	True
641	Widget 641	Electronics	165.33	False
642	Widget 642	Misc	167.67	True
643	Widget 643	Tools	3.33	False
644	Widget 644	Office	5.67	True
645	Widget 645	Hardware	8.0	False
646	Widget 646	Electronics	10.33	True
647	Widget 647	Misc	12.67	False
648	Widget 648	Tools	15.0	True
649	Widget 649	Office	17.33	False
650	Widget 650	Hardware	19.67	True
651	Widget 651	Electronics	22.0	False
652	Widget 652	Misc	24.33	True
653	Widget 653	Tools	26.67	False
654	Widget 654	Office	29.0	True
655	Widget 655	Hardware	31.33	False
656	Widget 656	Electronics	33.67	True
657	Widget 657	Misc	36.0	False
658	Widget 658	Tools	38.33	True
659	Widget 659	Office	40.67	False
660	Widget 660	Hardware	43.0	True
661	Widget 661	Electronics	45.33	False
662	Widget 662	Misc	47.67	True
663	Widget 663	Tools	50.0	False
664	Widget 664	Office	52.33	True
665	Widget 665	Hardware	54.67	False
666	Widget 666	Electronics	57.0	True
667	Widget 667	Misc	59.33	False
668	Widget 668	Tools	61.67	True
669	Widget 669	Office	64.0	False
670	Widget 670	Hardware	66.33	True
671	Widget 671	Electronics	68.67	False
672	Widget 672	Misc	71.0	True
673	Widget 673	Tools	73.33	False
674	Widget 674	Office	75.67	True
675	Widget 675	Hardware	78.0	False
676	Widget 676	Electronics	80.33	True
677	Widget 677	Misc	82.67	False
678	Widget 678	Tools	85.0	True
679	Widget 679	Office	87.33	False
680	Widget 680	Hardware	89.67	True
681	Widget 681	Electronics	92.0	False
682	Widget 682	Misc	94.33	True
683	Widget 683	Tools	96.67	False
684	Widget 684	Office	99.0	True
685	Widget 685	Hardware	101.33	False
686	Widget 686	Electronics	103.67	True
687	Widget 687	Misc	106.0	False
688	Widget 688	Tools	108.33	True
689	Widget 689	Office	110.67	False
690	Widget 690	Hardware	113.0	True
691	Widget 691	Electronics	115.33	False
692	Widget 692	Misc	117.67	True
693	Widget 693	Tools	120.0	False
694	Widget 694	Office	122.33	True
695	Widget 695	Hardware	124.67	False
696	Widget 696	Electronics	127.0	True
697	Widget 697	Misc	129.33	False
698	Widget 698	Tools	131.67	True
699	Widget 699	Office	134.0	False
700	Widget 700	Hardware	136.33	True
701	Widget 701	Electronics	138.67	False
702	Widget 702	Misc	141.0	True
703	Widget 703	Tools	143.33	False
704	Widget 704	Office	145.67	True
705	Widget 705	Hardware	148.0	False
706	Widget 706	Electronics	150.33	True
707	Widget 707	Misc	152.67	False
708	Widget 708	Tools	155.0	True
709	Widget 709	Office	157.33	False
710	Widget 710	Hardware	159.67	True
711	Widget 711	Electronics	162.0	False
712	Widget 712	Misc	164.33	True
713	Widget 713	Tools	166.67	False
714	Widget 714	Office	169.0	True
715	Widget 715	Hardware	4.67	False
716	Widget 716	Electronics	7.0	True
717	Widget 717	Misc	9.33	False
718	Widget 718	Tools	11.67	True
719	Widget 719	Office	14.0	False
720	Widget 720	Hardware	16.33	True
721	Widget 721	Electronics	18.67	False
722	Widget 722	Misc	21.0	True
723	Widget 723	Tools	23.33	False
724	Widget 724	Office	25.67	True
725	Widget 725	Hardware	28.0	False
726	Widget 726	Electronics	30.33	True
727	Widget 727	Misc	32.67	False
728	Widget 728	Tools	35.0	True
729	Widget 729	Office	37.33	False
730	Widget 730	Hardware	39.67	True
731	Widget 731	Electronics	42.0	False
732	Widget 732	Misc	44.33	True
733	Widget 733	Tools	46.67	False
734	Widget 734	Office	49.0	True
735	Widget 735	Hardware	51.33	False
736	Widget 736	Electronics	53.67	True
737	Widget 737	Misc	56.0	False
738	Widget 738	Tools	58.33	True
739	Widget 739	Office	60.67	False
740	Widget 740	Hardware	63.0	True
741	Widget 741	Electronics	65.33	False
742	Widget 742	Misc	67.67	True
743	Widget 743	Tools	70.0	False
744	Widget 744	Office	72.33	True
745	Widget 745	Hardware	74.67	False
746	Widget 746	Electronics	77.0	True
747	Widget 747	Misc	79.33	False
748	Widget 748	Tools	81.67	True
749	Widget 749	Office	84.0	False
750	Widget 750	Hardware	86.33	True
751	Widget 751	Electronics	88.67	False
752	Widget 752	Misc	91.0	True
753	Widget 753	Tools	93.33	False
754	Widget 754	Office	95.67	True
755	Widget 755	Hardware	98.0	False
756	Widget 756	Electronics	100.33	True
757	Widget 757	Misc	102.67	False
758	Widget 758	Tools	105.0	True
759	Widget 759	Office	107.33	False
760	Widget 760	Hardware	109.67	True
761	Widget 761	Electronics	112.0	False
762	Widget 762	Misc	114.33	True
763	Widget 763	Tools	116.67	False
764	Widget 764	Office	119.0	True
765	Widget 765	Hardware	121.33	False
766	Widget 766	Electronics	123.67	True
767	Widget 767	Misc	126.0	False
